id,date,annee,mois,prix,nature_mutation,vefa,codtypbien,type_bien,surface_m2,code_commune,nb_lots,nb_appartements,nb_maisons,commune,prix_m2,altitude,station
15927960,2019-03-12,2019,3,365750.0,Vente,False,121,UN APPARTEMENT,48.0,73054,1,1,0,Bourg-Saint-Maurice,7619.79,1604,Les Arcs / Bourg-Saint-Maurice
15931709,2019-04-12,2019,4,168000.0,Vente,False,121,UN APPARTEMENT,31.0,73054,1,1,0,Bourg-Saint-Maurice,5419.35,1689,Les Arcs / Bourg-Saint-Maurice
15888612,2019-06-28,2019,6,93520.0,Vente,False,121,UN APPARTEMENT,28.0,73150,1,1,0,La Plagne Tarentaise,3340.0,1930,La Plagne
15895490,2019-05-27,2019,5,206200.0,Vente,False,121,UN APPARTEMENT,40.0,73150,1,1,0,La Plagne Tarentaise,5155.0,2057,La Plagne
15930873,2019-04-04,2019,4,194000.0,Vente,False,121,UN APPARTEMENT,39.0,73054,1,1,0,Bourg-Saint-Maurice,4974.36,1703,Les Arcs / Bourg-Saint-Maurice
15938801,2019-04-30,2019,4,95900.0,Vente,False,121,UN APPARTEMENT,29.0,73150,2,1,0,La Plagne Tarentaise,3306.9,1835,La Plagne
15940711,2019-02-05,2019,2,31645.0,Vente,False,121,UN APPARTEMENT,14.0,73054,1,1,0,Bourg-Saint-Maurice,2260.36,1541,Les Arcs / Bourg-Saint-Maurice
15943615,2019-04-11,2019,4,240000.0,Vente,False,121,UN APPARTEMENT,59.0,73054,2,1,0,Bourg-Saint-Maurice,4067.8,1615,Les Arcs / Bourg-Saint-Maurice
15944143,2019-05-03,2019,5,130000.0,Vente,False,121,UN APPARTEMENT,34.0,73296,1,1,0,Tignes,3823.53,2085,Tignes
15944326,2019-06-13,2019,6,372300.0,Vente,False,121,UN APPARTEMENT,60.0,73296,1,1,0,Tignes,6205.0,2041,Tignes
15921994,2019-06-05,2019,6,73500.0,Vente,False,121,UN APPARTEMENT,25.0,73054,1,1,0,Bourg-Saint-Maurice,2940.0,1714,Les Arcs / Bourg-Saint-Maurice
15927528,2019-01-03,2019,1,109000.0,Vente,False,121,UN APPARTEMENT,34.0,73054,1,1,0,Bourg-Saint-Maurice,3205.88,831,Les Arcs / Bourg-Saint-Maurice
15933813,2019-01-30,2019,1,129000.0,Vente,False,121,UN APPARTEMENT,27.0,73054,1,1,0,Bourg-Saint-Maurice,4777.78,867,Les Arcs / Bourg-Saint-Maurice
15939443,2019-01-25,2019,1,152000.0,Vente,False,121,UN APPARTEMENT,21.0,73304,1,1,0,Val-d-Isère,7238.1,1821,Val d'Isère
15946104,2019-02-07,2019,2,125150.0,Vente,False,121,UN APPARTEMENT,37.0,73054,1,1,0,Bourg-Saint-Maurice,3382.43,905,Les Arcs / Bourg-Saint-Maurice
15949820,2019-06-25,2019,6,359000.0,Vente en l'état futur d'achèvement,True,121,UN APPARTEMENT,79.0,73150,2,1,0,La Plagne Tarentaise,4544.3,1963,La Plagne
15950985,2019-02-28,2019,2,192800.0,Vente,False,111,UNE MAISON,58.0,73054,1,0,1,Bourg-Saint-Maurice,3324.14,942,Les Arcs / Bourg-Saint-Maurice
15953338,2019-02-08,2019,2,420000.0,Vente,False,121,UN APPARTEMENT,71.0,73150,2,1,0,La Plagne Tarentaise,5915.49,1987,La Plagne
15953358,2019-06-12,2019,6,262000.0,Vente,False,121,UN APPARTEMENT,24.0,73304,1,1,0,Val-d-Isère,10916.67,1826,Val d'Isère
15955360,2019-05-16,2019,5,60195.0,Vente,False,121,UN APPARTEMENT,16.0,73296,1,1,0,Tignes,3762.19,2112,Tignes
15955765,2019-06-04,2019,6,66000.0,Vente,False,121,UN APPARTEMENT,24.0,73150,1,1,0,La Plagne Tarentaise,2750.0,1835,La Plagne
15956561,2019-03-14,2019,3,738515.0,Vente,False,121,UN APPARTEMENT,62.0,73304,1,1,0,Val-d-Isère,11911.53,1841,Val d'Isère
15964842,2019-05-29,2019,5,86000.0,Vente,False,121,UN APPARTEMENT,29.0,73150,2,1,0,La Plagne Tarentaise,2965.52,1835,La Plagne
15963774,2019-03-22,2019,3,149000.0,Vente,False,121,UN APPARTEMENT,36.0,73296,1,1,0,Tignes,4138.89,2090,Tignes
15948550,2019-05-22,2019,5,153900.0,Vente,False,121,UN APPARTEMENT,28.0,73197,1,1,0,Peisey-Nancroix,5496.43,1588,Peisey-Vallandry
15951458,2019-05-09,2019,5,198830.0,Vente,False,121,UN APPARTEMENT,40.0,73054,1,1,0,Bourg-Saint-Maurice,4970.75,1671,Les Arcs / Bourg-Saint-Maurice
15953583,2019-05-23,2019,5,255000.0,Vente,False,121,UN APPARTEMENT,26.0,73304,2,1,0,Val-d-Isère,9807.69,1813,Val d'Isère
15976367,2019-06-25,2019,6,190000.0,Vente,False,121,UN APPARTEMENT,75.0,73150,1,1,0,La Plagne Tarentaise,2533.33,1079,La Plagne
15980185,2019-01-14,2019,1,130000.0,Vente,False,121,UN APPARTEMENT,30.0,73054,1,1,0,Bourg-Saint-Maurice,4333.33,1689,Les Arcs / Bourg-Saint-Maurice
15994197,2019-06-20,2019,6,133000.0,Vente,False,121,UN APPARTEMENT,31.0,73150,2,1,0,La Plagne Tarentaise,4290.32,2056,La Plagne
15979892,2019-04-30,2019,4,68000.0,Vente,False,121,UN APPARTEMENT,22.0,73296,1,1,0,Tignes,3090.91,2058,Tignes
15986430,2019-05-17,2019,5,238350.0,Vente,False,121,UN APPARTEMENT,43.0,73150,2,1,0,La Plagne Tarentaise,5543.02,1988,La Plagne
15995282,2019-05-15,2019,5,449000.0,Vente,False,121,UN APPARTEMENT,49.0,73296,1,1,0,Tignes,9163.27,2136,Tignes
15968065,2019-04-18,2019,4,150000.0,Vente,False,121,UN APPARTEMENT,30.0,73296,1,1,0,Tignes,5000.0,2110,Tignes
15957960,2019-05-21,2019,5,122750.0,Vente,False,121,UN APPARTEMENT,40.0,73054,1,1,0,Bourg-Saint-Maurice,3068.75,1715,Les Arcs / Bourg-Saint-Maurice
15983620,2019-03-20,2019,3,270915.0,Vente,False,121,UN APPARTEMENT,54.0,73054,2,1,0,Bourg-Saint-Maurice,5016.94,1680,Les Arcs / Bourg-Saint-Maurice
15987019,2019-06-07,2019,6,56060.0,Vente,False,121,UN APPARTEMENT,19.0,73150,1,1,0,La Plagne Tarentaise,2950.53,2057,La Plagne
15992165,2019-04-15,2019,4,65500.0,Vente,False,121,UN APPARTEMENT,22.0,73150,1,1,0,La Plagne Tarentaise,2977.27,2073,La Plagne
16000197,2019-04-30,2019,4,72000.0,Vente,False,121,UN APPARTEMENT,23.0,73054,1,1,0,Bourg-Saint-Maurice,3130.43,1661,Les Arcs / Bourg-Saint-Maurice
16000849,2019-02-05,2019,2,111388.0,Vente,False,121,UN APPARTEMENT,33.0,73054,2,1,0,Bourg-Saint-Maurice,3375.39,1729,Les Arcs / Bourg-Saint-Maurice
16003060,2019-01-24,2019,1,68900.0,Vente,False,121,UN APPARTEMENT,32.0,73150,2,1,0,La Plagne Tarentaise,2153.12,1835,La Plagne
16004527,2019-02-01,2019,2,131000.0,Vente,False,121,UN APPARTEMENT,27.0,73296,1,1,0,Tignes,4851.85,2110,Tignes
16007621,2019-01-23,2019,1,109000.0,Vente,False,111,UNE MAISON,31.0,73176,1,0,1,Montvalezan,3516.13,1503,La Rosière
16007889,2019-06-20,2019,6,71000.0,Vente,False,121,UN APPARTEMENT,25.0,73150,1,1,0,La Plagne Tarentaise,2840.0,1392,La Plagne
16011536,2019-04-30,2019,4,1915095.0,Vente,False,121,UN APPARTEMENT,182.0,73296,4,1,0,Tignes,10522.5,2091,Tignes
16017769,2019-06-28,2019,6,289087.0,Vente,False,121,UN APPARTEMENT,52.0,73176,2,1,0,Montvalezan,5559.37,1853,La Rosière
16018329,2019-01-03,2019,1,237000.0,Vente en l'état futur d'achèvement,True,121,UN APPARTEMENT,77.0,73054,2,1,0,Bourg-Saint-Maurice,3077.92,823,Les Arcs / Bourg-Saint-Maurice
16008365,2019-03-22,2019,3,63000.0,Vente,False,121,UN APPARTEMENT,28.0,73150,1,1,0,La Plagne Tarentaise,2250.0,1969,La Plagne
16008499,2019-04-17,2019,4,470000.0,Vente,False,111,UNE MAISON,140.0,73054,1,0,1,Bourg-Saint-Maurice,3357.14,833,Les Arcs / Bourg-Saint-Maurice
16009273,2019-04-04,2019,4,185000.0,Vente,False,121,UN APPARTEMENT,69.0,73054,1,1,0,Bourg-Saint-Maurice,2681.16,1541,Les Arcs / Bourg-Saint-Maurice
16019749,2019-05-17,2019,5,142500.0,Vente,False,121,UN APPARTEMENT,26.0,73304,2,1,0,Val-d-Isère,5480.77,1846,Val d'Isère
16020620,2019-06-28,2019,6,79250.0,Vente,False,121,UN APPARTEMENT,24.0,73296,1,1,0,Tignes,3302.08,2058,Tignes
16021992,2019-01-21,2019,1,696752.0,Vente,False,121,UN APPARTEMENT,95.0,73054,1,1,0,Bourg-Saint-Maurice,7334.23,1691,Les Arcs / Bourg-Saint-Maurice
16023288,2019-02-14,2019,2,291000.0,Vente en l'état futur d'achèvement,True,121,UN APPARTEMENT,54.0,73150,1,1,0,La Plagne Tarentaise,5388.89,1963,La Plagne
16024290,2019-06-13,2019,6,147000.0,Vente,False,121,UN APPARTEMENT,24.0,73054,1,1,0,Bourg-Saint-Maurice,6125.0,1604,Les Arcs / Bourg-Saint-Maurice
16027685,2019-04-12,2019,4,197000.0,Vente,False,121,UN APPARTEMENT,39.0,73054,3,1,0,Bourg-Saint-Maurice,5051.28,1680,Les Arcs / Bourg-Saint-Maurice
16029642,2019-03-22,2019,3,245000.0,Vente,False,121,UN APPARTEMENT,81.0,73054,1,1,0,Bourg-Saint-Maurice,3024.69,1166,Les Arcs / Bourg-Saint-Maurice
16036799,2019-03-08,2019,3,195000.0,Vente,False,121,UN APPARTEMENT,44.0,73176,2,1,0,Montvalezan,4431.82,1872,La Rosière
16037133,2019-04-09,2019,4,146000.0,Vente,False,121,UN APPARTEMENT,68.0,73054,2,1,0,Bourg-Saint-Maurice,2147.06,849,Les Arcs / Bourg-Saint-Maurice
16039199,2019-01-15,2019,1,57500.0,Vente,False,121,UN APPARTEMENT,20.0,73176,1,1,0,Montvalezan,2875.0,1826,La Rosière
16039702,2019-01-21,2019,1,55200.0,Vente,False,121,UN APPARTEMENT,21.0,73150,2,1,0,La Plagne Tarentaise,2628.57,1947,La Plagne
16049811,2019-01-11,2019,1,63960.0,Vente,False,121,UN APPARTEMENT,17.0,73296,1,1,0,Tignes,3762.35,2041,Tignes
16054871,2019-02-01,2019,2,92000.0,Vente,False,121,UN APPARTEMENT,25.0,73054,1,1,0,Bourg-Saint-Maurice,3680.0,1714,Les Arcs / Bourg-Saint-Maurice
16027923,2019-06-27,2019,6,130000.0,Vente,False,121,UN APPARTEMENT,36.0,73150,1,1,0,La Plagne Tarentaise,3611.11,2044,La Plagne
16038631,2019-06-13,2019,6,110000.0,Vente,False,121,UN APPARTEMENT,24.0,73150,1,1,0,La Plagne Tarentaise,4583.33,2056,La Plagne
16066159,2019-03-27,2019,3,260685.0,Vente,False,121,UN APPARTEMENT,94.0,73054,3,1,0,Bourg-Saint-Maurice,2773.24,827,Les Arcs / Bourg-Saint-Maurice
16071003,2019-05-24,2019,5,84000.0,Vente,False,121,UN APPARTEMENT,23.0,73054,1,1,0,Bourg-Saint-Maurice,3652.17,1661,Les Arcs / Bourg-Saint-Maurice
16074742,2019-01-11,2019,1,109270.0,Vente,False,121,UN APPARTEMENT,30.0,73150,1,1,0,La Plagne Tarentaise,3642.33,1213,La Plagne
16031116,2019-03-29,2019,3,42000.0,Vente,False,121,UN APPARTEMENT,13.0,73054,1,1,0,Bourg-Saint-Maurice,3230.77,1703,Les Arcs / Bourg-Saint-Maurice
16033725,2019-06-14,2019,6,390000.0,Vente,False,111,UNE MAISON,71.0,73150,1,0,1,La Plagne Tarentaise,5492.96,817,La Plagne
16035448,2019-06-28,2019,6,116000.0,Vente,False,121,UN APPARTEMENT,28.0,73150,1,1,0,La Plagne Tarentaise,4142.86,2114,La Plagne
16043437,2019-04-15,2019,4,69629.0,Vente,False,121,UN APPARTEMENT,21.0,73054,1,1,0,Bourg-Saint-Maurice,3315.67,1604,Les Arcs / Bourg-Saint-Maurice
16045375,2019-05-10,2019,5,337000.0,Vente en l'état futur d'achèvement,True,121,UN APPARTEMENT,57.0,73150,3,1,0,La Plagne Tarentaise,5912.28,1963,La Plagne
16071662,2019-04-25,2019,4,107000.0,Vente,False,121,UN APPARTEMENT,30.0,73054,1,1,0,Bourg-Saint-Maurice,3566.67,1685,Les Arcs / Bourg-Saint-Maurice
16026073,2019-06-07,2019,6,285000.0,Vente,False,121,UN APPARTEMENT,79.0,73054,2,1,0,Bourg-Saint-Maurice,3607.59,1680,Les Arcs / Bourg-Saint-Maurice
16049999,2019-03-25,2019,3,65000.0,Vente,False,121,UN APPARTEMENT,25.0,73150,1,1,0,La Plagne Tarentaise,2600.0,2043,La Plagne
16050271,2019-01-07,2019,1,66000.0,Vente,False,121,UN APPARTEMENT,23.0,73150,1,1,0,La Plagne Tarentaise,2869.57,2044,La Plagne
16054221,2019-06-26,2019,6,290000.0,Vente,False,111,UNE MAISON,108.0,73054,2,0,1,Bourg-Saint-Maurice,2685.19,1008,Les Arcs / Bourg-Saint-Maurice
16059205,2019-05-03,2019,5,130600.0,Vente,False,121,UN APPARTEMENT,28.0,73296,1,1,0,Tignes,4664.29,2110,Tignes
16061815,2019-06-04,2019,6,116900.0,Vente,False,121,UN APPARTEMENT,29.0,73150,2,1,0,La Plagne Tarentaise,4031.03,2096,La Plagne
16027883,2019-03-11,2019,3,92440.0,Vente,False,121,UN APPARTEMENT,25.0,73176,2,1,0,Montvalezan,3697.6,1830,La Rosière
16029345,2019-05-03,2019,5,64000.0,Vente,False,121,UN APPARTEMENT,22.0,73150,2,1,0,La Plagne Tarentaise,2909.09,2073,La Plagne
16035795,2019-05-23,2019,5,543000.0,Vente,False,121,UN APPARTEMENT,64.0,73304,2,1,0,Val-d-Isère,8484.38,1814,Val d'Isère
16042106,2019-06-21,2019,6,363000.0,Vente,False,111,UNE MAISON,85.0,73054,1,0,1,Bourg-Saint-Maurice,4270.59,864,Les Arcs / Bourg-Saint-Maurice
16048132,2019-04-25,2019,4,148000.0,Vente,False,121,UN APPARTEMENT,36.0,73054,1,1,0,Bourg-Saint-Maurice,4111.11,1630,Les Arcs / Bourg-Saint-Maurice
16048440,2019-05-23,2019,5,88000.0,Vente,False,121,UN APPARTEMENT,23.0,73150,1,1,0,La Plagne Tarentaise,3826.09,2095,La Plagne
16050329,2019-05-27,2019,5,707155.0,Vente,False,121,UN APPARTEMENT,115.0,73296,1,1,0,Tignes,6149.17,1630,Tignes
16056040,2019-02-13,2019,2,48000.0,Vente,False,121,UN APPARTEMENT,14.0,73296,1,1,0,Tignes,3428.57,2068,Tignes
16069970,2019-04-15,2019,4,125000.0,Vente,False,121,UN APPARTEMENT,25.0,73296,1,1,0,Tignes,5000.0,2120,Tignes
16077964,2019-02-04,2019,2,110327.0,Vente,False,121,UN APPARTEMENT,28.0,73054,1,1,0,Bourg-Saint-Maurice,3940.25,1714,Les Arcs / Bourg-Saint-Maurice
16079493,2019-04-30,2019,4,46565.0,Vente,False,121,UN APPARTEMENT,13.0,73150,1,1,0,La Plagne Tarentaise,3581.92,1936,La Plagne
16083294,2019-06-24,2019,6,202000.0,Vente,False,121,UN APPARTEMENT,38.0,73054,1,1,0,Bourg-Saint-Maurice,5315.79,1714,Les Arcs / Bourg-Saint-Maurice
16088073,2019-06-21,2019,6,65000.0,Vente,False,121,UN APPARTEMENT,21.0,73150,1,1,0,La Plagne Tarentaise,3095.24,1936,La Plagne
16088127,2019-02-15,2019,2,80000.0,Vente,False,121,UN APPARTEMENT,25.0,73197,1,1,0,Peisey-Nancroix,3200.0,1610,Peisey-Vallandry
16094297,2019-06-28,2019,6,62000.0,Vente,False,121,UN APPARTEMENT,30.0,73054,1,1,0,Bourg-Saint-Maurice,2066.67,2129,Les Arcs / Bourg-Saint-Maurice
16094170,2019-05-03,2019,5,226575.0,Vente,False,111,UNE MAISON,95.0,73150,1,0,1,La Plagne Tarentaise,2385.0,1154,La Plagne
16095464,2019-04-19,2019,4,90000.0,Vente,False,121,UN APPARTEMENT,27.0,73150,1,1,0,La Plagne Tarentaise,3333.33,1936,La Plagne
16095697,2019-03-22,2019,3,70885.0,Vente,False,121,UN APPARTEMENT,30.0,73054,1,1,0,Bourg-Saint-Maurice,2362.83,2129,Les Arcs / Bourg-Saint-Maurice
16099634,2019-06-18,2019,6,194000.0,Vente,False,121,UN APPARTEMENT,42.0,73054,1,1,0,Bourg-Saint-Maurice,4619.05,1725,Les Arcs / Bourg-Saint-Maurice
16103741,2019-03-26,2019,3,103500.0,Vente,False,121,UN APPARTEMENT,30.0,73054,1,1,0,Bourg-Saint-Maurice,3450.0,1685,Les Arcs / Bourg-Saint-Maurice
16105574,2019-01-23,2019,1,201215.0,Vente,False,121,UN APPARTEMENT,60.0,73054,1,1,0,Bourg-Saint-Maurice,3353.58,810,Les Arcs / Bourg-Saint-Maurice
16108177,2019-01-31,2019,1,118900.0,Vente,False,121,UN APPARTEMENT,24.0,73054,1,1,0,Bourg-Saint-Maurice,4954.17,1715,Les Arcs / Bourg-Saint-Maurice
16103574,2019-01-22,2019,1,60000.0,Vente,False,121,UN APPARTEMENT,17.0,73054,2,1,0,Bourg-Saint-Maurice,3529.41,830,Les Arcs / Bourg-Saint-Maurice
16098438,2019-06-18,2019,6,330000.0,Vente,False,121,UN APPARTEMENT,40.0,73304,1,1,0,Val-d-Isère,8250.0,1821,Val d'Isère
16106928,2019-04-26,2019,4,145000.0,Vente,False,121,UN APPARTEMENT,32.0,73054,1,1,0,Bourg-Saint-Maurice,4531.25,1604,Les Arcs / Bourg-Saint-Maurice
16114186,2019-05-17,2019,5,151000.0,Vente,False,121,UN APPARTEMENT,18.0,73304,1,1,0,Val-d-Isère,8388.89,1821,Val d'Isère
16115897,2019-05-02,2019,5,56460.0,Vente,False,121,UN APPARTEMENT,22.0,73150,1,1,0,La Plagne Tarentaise,2566.36,2057,La Plagne
16116706,2019-02-22,2019,2,192833.0,Vente,False,121,UN APPARTEMENT,43.0,73054,2,1,0,Bourg-Saint-Maurice,4484.49,1604,Les Arcs / Bourg-Saint-Maurice
16111475,2019-04-04,2019,4,90000.0,Vente,False,121,UN APPARTEMENT,28.0,73150,1,1,0,La Plagne Tarentaise,3214.29,1393,La Plagne
16123914,2019-04-24,2019,4,179000.0,Vente,False,121,UN APPARTEMENT,58.0,73054,2,1,0,Bourg-Saint-Maurice,3086.21,1615,Les Arcs / Bourg-Saint-Maurice
16118404,2019-04-24,2019,4,81500.0,Vente,False,121,UN APPARTEMENT,27.0,73054,1,1,0,Bourg-Saint-Maurice,3018.52,822,Les Arcs / Bourg-Saint-Maurice
16120774,2019-02-01,2019,2,83425.0,Vente,False,121,UN APPARTEMENT,21.0,73296,1,1,0,Tignes,3972.62,2110,Tignes
16112811,2019-06-14,2019,6,83070.0,Vente,False,121,UN APPARTEMENT,23.0,73150,1,1,0,La Plagne Tarentaise,3611.74,2095,La Plagne
16113240,2019-04-29,2019,4,140000.0,Vente,False,121,UN APPARTEMENT,57.0,73176,1,1,0,Montvalezan,2456.14,1353,La Rosière
16117117,2019-06-18,2019,6,50000.0,Vente,False,121,UN APPARTEMENT,15.0,73150,1,1,0,La Plagne Tarentaise,3333.33,1988,La Plagne
16123216,2019-02-21,2019,2,52000.0,Vente,False,121,UN APPARTEMENT,21.0,73150,1,1,0,La Plagne Tarentaise,2476.19,1936,La Plagne
16128451,2019-04-17,2019,4,155000.0,Vente,False,121,UN APPARTEMENT,27.0,73296,1,1,0,Tignes,5740.74,2134,Tignes
16134424,2019-06-18,2019,6,118500.0,Vente,False,121,UN APPARTEMENT,30.0,73150,1,1,0,La Plagne Tarentaise,3950.0,2047,La Plagne
16143674,2019-03-15,2019,3,337000.0,Vente,False,121,UN APPARTEMENT,31.0,73304,1,1,0,Val-d-Isère,10870.97,1832,Val d'Isère
16146633,2019-02-13,2019,2,53871.0,Vente,False,121,UN APPARTEMENT,21.0,73054,1,1,0,Bourg-Saint-Maurice,2565.29,815,Les Arcs / Bourg-Saint-Maurice
16151600,2019-04-19,2019,4,79900.0,Vente,False,121,UN APPARTEMENT,28.0,73150,1,1,0,La Plagne Tarentaise,2853.57,1393,La Plagne
16152013,2019-03-15,2019,3,900000.0,Vente,False,111,UNE MAISON,170.0,73176,2,0,1,Montvalezan,5294.12,1808,La Rosière
16133570,2019-01-17,2019,1,171500.0,Vente,False,121,UN APPARTEMENT,47.0,73150,1,1,0,La Plagne Tarentaise,3648.94,2011,La Plagne
16134566,2019-01-17,2019,1,47600.0,Vente,False,121,UN APPARTEMENT,19.0,73150,1,1,0,La Plagne Tarentaise,2505.26,2057,La Plagne
16138418,2019-03-27,2019,3,94115.0,Vente,False,121,UN APPARTEMENT,28.0,73054,1,1,0,Bourg-Saint-Maurice,3361.25,2153,Les Arcs / Bourg-Saint-Maurice
16139323,2019-06-06,2019,6,32000.0,Vente,False,121,UN APPARTEMENT,15.0,73150,1,1,0,La Plagne Tarentaise,2133.33,1936,La Plagne
16146040,2019-01-07,2019,1,80750.0,Vente,False,121,UN APPARTEMENT,23.0,73150,1,1,0,La Plagne Tarentaise,3510.87,2011,La Plagne
16150564,2019-05-28,2019,5,179000.0,Vente,False,121,UN APPARTEMENT,58.0,73054,2,1,0,Bourg-Saint-Maurice,3086.21,1615,Les Arcs / Bourg-Saint-Maurice
16152334,2019-06-25,2019,6,133934.0,Vente,False,121,UN APPARTEMENT,34.0,73197,1,1,0,Peisey-Nancroix,3939.24,1610,Peisey-Vallandry
16154662,2019-06-03,2019,6,80000.0,Vente,False,121,UN APPARTEMENT,27.0,73054,1,1,0,Bourg-Saint-Maurice,2962.96,1715,Les Arcs / Bourg-Saint-Maurice
16155088,2019-06-11,2019,6,310000.0,Vente,False,121,UN APPARTEMENT,32.0,73304,1,1,0,Val-d-Isère,9687.5,1846,Val d'Isère
16157320,2019-04-12,2019,4,117985.0,Vente,False,121,UN APPARTEMENT,37.0,73054,1,1,0,Bourg-Saint-Maurice,3188.78,815,Les Arcs / Bourg-Saint-Maurice
16157650,2019-06-06,2019,6,103000.0,Vente,False,121,UN APPARTEMENT,23.0,73150,2,1,0,La Plagne Tarentaise,4478.26,2057,La Plagne
16160853,2019-01-10,2019,1,102440.0,Vente,False,121,UN APPARTEMENT,23.0,73296,2,1,0,Tignes,4453.91,1805,Tignes
16161461,2019-04-10,2019,4,53000.0,Vente,False,121,UN APPARTEMENT,16.0,73054,1,1,0,Bourg-Saint-Maurice,3312.5,1661,Les Arcs / Bourg-Saint-Maurice
16162554,2019-05-31,2019,5,99560.0,Vente,False,121,UN APPARTEMENT,20.0,73296,1,1,0,Tignes,4978.0,2066,Tignes
16161827,2019-04-29,2019,4,102000.0,Vente,False,121,UN APPARTEMENT,28.0,73054,1,1,0,Bourg-Saint-Maurice,3642.86,1714,Les Arcs / Bourg-Saint-Maurice
16168437,2019-01-29,2019,1,116000.0,Vente,False,121,UN APPARTEMENT,52.0,73150,1,1,0,La Plagne Tarentaise,2230.77,2044,La Plagne
16168943,2019-05-31,2019,5,82000.0,Vente,False,121,UN APPARTEMENT,35.0,73150,1,1,0,La Plagne Tarentaise,2342.86,1352,La Plagne
16171723,2019-06-14,2019,6,72000.0,Vente,False,121,UN APPARTEMENT,28.0,73150,1,1,0,La Plagne Tarentaise,2571.43,1352,La Plagne
16184358,2019-04-12,2019,4,246000.0,Vente,False,121,UN APPARTEMENT,72.0,73054,3,1,0,Bourg-Saint-Maurice,3416.67,826,Les Arcs / Bourg-Saint-Maurice
16117495,2019-06-19,2019,6,180000.0,Vente,False,121,UN APPARTEMENT,47.0,73150,1,1,0,La Plagne Tarentaise,3829.79,1361,La Plagne
16178481,2019-05-23,2019,5,120000.0,Vente,False,121,UN APPARTEMENT,32.0,73150,1,1,0,La Plagne Tarentaise,3750.0,2057,La Plagne
16186342,2019-03-14,2019,3,119000.0,Vente,False,121,UN APPARTEMENT,33.0,73296,1,1,0,Tignes,3606.06,2140,Tignes
16146321,2019-06-24,2019,6,355000.0,Vente,False,111,UNE MAISON,88.0,73150,1,0,1,La Plagne Tarentaise,4034.09,1020,La Plagne
16167827,2019-03-28,2019,3,250000.0,Vente,False,121,UN APPARTEMENT,44.0,73176,1,1,0,Montvalezan,5681.82,1844,La Rosière
16170620,2019-05-02,2019,5,1420000.0,Vente,False,121,UN APPARTEMENT,121.0,73296,2,1,0,Tignes,11735.54,2112,Tignes
16174371,2019-05-27,2019,5,76400.0,Vente,False,121,UN APPARTEMENT,30.0,73054,1,1,0,Bourg-Saint-Maurice,2546.67,833,Les Arcs / Bourg-Saint-Maurice
16174849,2019-04-25,2019,4,212380.0,Vente,False,121,UN APPARTEMENT,41.0,73296,1,1,0,Tignes,5180.0,2110,Tignes
16175345,2019-02-05,2019,2,46000.0,Vente,False,121,UN APPARTEMENT,16.0,73054,1,1,0,Bourg-Saint-Maurice,2875.0,1661,Les Arcs / Bourg-Saint-Maurice
16180087,2019-02-04,2019,2,80000.0,Vente,False,121,UN APPARTEMENT,14.0,73304,1,1,0,Val-d-Isère,5714.29,1801,Val d'Isère
16185090,2019-04-30,2019,4,178000.0,Vente,False,121,UN APPARTEMENT,45.0,73150,1,1,0,La Plagne Tarentaise,3955.56,1390,La Plagne
16188907,2019-02-13,2019,2,212060.0,Vente,False,121,UN APPARTEMENT,36.0,73296,1,1,0,Tignes,5890.56,2110,Tignes
16193062,2019-05-13,2019,5,170000.0,Vente,False,121,UN APPARTEMENT,27.0,73296,1,1,0,Tignes,6296.3,2134,Tignes
16206428,2019-02-04,2019,2,285000.0,Vente,False,121,UN APPARTEMENT,81.0,73054,1,1,0,Bourg-Saint-Maurice,3518.52,847,Les Arcs / Bourg-Saint-Maurice
16211237,2019-01-28,2019,1,110000.0,Vente,False,121,UN APPARTEMENT,37.0,73054,1,1,0,Bourg-Saint-Maurice,2972.97,835,Les Arcs / Bourg-Saint-Maurice
16218969,2019-01-23,2019,1,76800.0,Vente,False,121,UN APPARTEMENT,27.0,73054,1,1,0,Bourg-Saint-Maurice,2844.44,1715,Les Arcs / Bourg-Saint-Maurice
16210488,2019-01-14,2019,1,170890.0,Vente,False,121,UN APPARTEMENT,66.0,73054,1,1,0,Bourg-Saint-Maurice,2589.24,1690,Les Arcs / Bourg-Saint-Maurice
16218975,2019-02-18,2019,2,700000.0,Vente en l'état futur d'achèvement,True,121,UN APPARTEMENT,90.0,73054,1,1,0,Bourg-Saint-Maurice,7777.78,1726,Les Arcs / Bourg-Saint-Maurice
16220521,2019-01-31,2019,1,76000.0,Vente,False,121,UN APPARTEMENT,28.0,73150,2,1,0,La Plagne Tarentaise,2714.29,1947,La Plagne
16224363,2019-02-19,2019,2,165000.0,Vente,False,121,UN APPARTEMENT,21.0,73304,1,1,0,Val-d-Isère,7857.14,1821,Val d'Isère
16224808,2019-06-07,2019,6,84835.0,Vente,False,121,UN APPARTEMENT,21.0,73150,1,1,0,La Plagne Tarentaise,4039.76,1988,La Plagne
16227813,2019-01-18,2019,1,194000.0,Vente,False,121,UN APPARTEMENT,34.0,73296,1,1,0,Tignes,5705.88,2110,Tignes
16228790,2019-06-27,2019,6,51100.0,Vente,False,121,UN APPARTEMENT,20.0,73150,1,1,0,La Plagne Tarentaise,2555.0,2047,La Plagne
16222457,2019-05-27,2019,5,70100.0,Vente,False,121,UN APPARTEMENT,21.0,73150,1,1,0,La Plagne Tarentaise,3338.1,2043,La Plagne
